scenario_id,q2_profit_yuan,q3a_profit_yuan,q3b_profit_yuan,q3a_minus_q2,q3b_minus_q2,q3b_minus_q3a
794,41539438.928501,41539438.928501,41539438.928501,0.0,0.0,0.0
795,41348030.608844,41348030.608844,41348030.608844,0.0,0.0,0.0
796,40819646.958402,40819646.958402,40819646.958402,0.0,0.0,0.0
797,41245245.359106,41245245.359106,41245245.359106,0.0,0.0,0.0
798,40788582.669741,40788582.669741,40788582.669741,0.0,0.0,0.0
799,41205887.016115,41205887.016115,41205887.016115,0.0,0.0,0.0
800,41201843.25636,41201843.25636,41201843.25636,0.0,0.0,0.0
801,40913026.190636,40913026.190636,40913026.190636,0.0,0.0,0.0
802,41160882.495826,41160882.495826,41160882.495826,0.0,0.0,0.0
803,41356371.676036,41356371.676036,41356371.676036,0.0,0.0,0.0
804,40851745.658518,40851745.658518,40851745.658518,0.0,0.0,0.0
805,41118576.165024,41118576.165024,41118576.165024,0.0,0.0,0.0
806,41085051.14913,41085051.14913,41085051.14913,0.0,0.0,0.0
807,40920281.670859,40920281.670859,40920281.670859,0.0,0.0,0.0
808,41207257.165646,41207257.165646,41207257.165646,0.0,0.0,0.0
809,40842014.614012,40842014.614012,40842014.614012,0.0,0.0,0.0
810,41125052.388944,41125052.388944,41125052.388944,0.0,0.0,0.0
811,41321611.048885,41321611.048885,41321611.048885,0.0,0.0,0.0
812,41043676.356112,41043676.356112,41043676.356112,0.0,0.0,0.0
813,41149740.463691,41149740.463691,41149740.463691,0.0,0.0,0.0
814,41064264.595533,41064264.595533,41064264.595533,0.0,0.0,0.0
815,40913052.004846,40913052.004846,40913052.004846,0.0,0.0,0.0
816,41177331.248475,41177331.248475,41177331.248475,0.0,0.0,0.0
817,41346743.903872,41346743.903872,41346743.903872,0.0,0.0,0.0
818,40820817.209375,40820817.209375,40820817.209375,0.0,0.0,0.0
819,41374085.839354,41374085.839354,41374085.839354,0.0,0.0,0.0
820,40450578.459553,40450578.459553,40450578.459553,0.0,0.0,0.0
821,41122882.028411,41122882.028411,41122882.028411,0.0,0.0,0.0
822,41080787.540038,41080787.540038,41080787.540038,0.0,0.0,0.0
823,40978558.325014,40978558.325014,40978558.325014,0.0,0.0,0.0
824,40654643.385974,40654643.385974,40654643.385974,0.0,0.0,0.0
825,41260047.25202,41260047.25202,41260047.25202,0.0,0.0,0.0
826,41126578.463117,41126578.463117,41126578.463117,0.0,0.0,0.0
827,41097374.722304,41097374.722304,41097374.722304,0.0,0.0,0.0
828,41202220.325432,41202220.325432,41202220.325432,0.0,0.0,0.0
829,41018242.635359,41018242.635359,41018242.635359,0.0,0.0,0.0
830,41208699.287727,41208699.287727,41208699.287727,0.0,0.0,0.0
831,41051329.3776,41051329.3776,41051329.3776,0.0,0.0,0.0
832,41075177.268805,41075177.268805,41075177.268805,0.0,0.0,0.0
833,41317630.771903,41317630.771903,41317630.771903,0.0,0.0,0.0
834,41332287.159222,41332287.159222,41332287.159222,0.0,0.0,0.0
835,41145791.783392,41145791.783392,41145791.783392,0.0,0.0,0.0
836,40989073.279257,40989073.279257,40989073.279257,0.0,0.0,0.0
837,41186715.523775,41186715.523775,41186715.523775,0.0,0.0,0.0
838,40810670.268595,40810670.268595,40810670.268595,0.0,0.0,0.0
839,41359389.423701,41359389.423701,41359389.423701,0.0,0.0,0.0
840,41074100.314892,41074100.314892,41074100.314892,0.0,0.0,0.0
841,41156979.703051,41156979.703051,41156979.703051,0.0,0.0,0.0
842,41206461.004553,41206461.004553,41206461.004553,0.0,0.0,0.0
843,41231778.23583,41231778.23583,41231778.23583,0.0,0.0,0.0
844,40756268.94286,40756268.94286,40756268.94286,0.0,0.0,0.0
845,41247584.26173,41247584.26173,41247584.26173,0.0,0.0,0.0
846,40694276.513358,40694276.513358,40694276.513358,0.0,0.0,0.0
847,41047451.294335,41047451.294335,41047451.294335,0.0,0.0,0.0
848,41224613.404455,41224613.404455,41224613.404455,0.0,0.0,0.0
849,40607315.234534,40607315.234534,40607315.234534,0.0,0.0,0.0
850,41138864.683474,41138864.683474,41138864.683474,0.0,0.0,0.0
851,41581046.440977,41581046.440977,41581046.440977,0.0,0.0,0.0
852,40903001.503784,40903001.503784,40903001.503784,0.0,0.0,0.0
853,41314201.06148,41314201.06148,41314201.06148,0.0,0.0,0.0
854,41467160.666541,41467160.666541,41467160.666541,0.0,0.0,0.0
855,41044156.922323,41044156.922323,41044156.922323,0.0,0.0,0.0
856,40805722.980592,40805722.980592,40805722.980592,0.0,0.0,0.0
857,40809197.418351,40809197.418351,40809197.418351,0.0,0.0,0.0
858,41178300.263648,41178300.263648,41178300.263648,0.0,0.0,0.0
859,41398519.293223,41398519.293223,41398519.293223,0.0,0.0,0.0
860,41196825.804423,41196825.804423,41196825.804423,0.0,0.0,0.0
861,41298321.30372,41298321.30372,41298321.30372,0.0,0.0,0.0
862,40984646.508719,40984646.508719,40984646.508719,0.0,0.0,0.0
863,41139980.479201,41139980.479201,41139980.479201,0.0,0.0,0.0
864,40999021.825921,40999021.825921,40999021.825921,0.0,0.0,0.0
865,41413184.566518,41413184.566518,41413184.566518,0.0,0.0,0.0
866,41192430.172942,41192430.172942,41192430.172942,0.0,0.0,0.0
867,41344944.988987,41344944.988987,41344944.988987,0.0,0.0,0.0
868,40985573.054163,40985573.054163,40985573.054163,0.0,0.0,0.0
869,40926881.817797,40926881.817797,40926881.817797,0.0,0.0,0.0
870,41199690.684406,41199690.684406,41199690.684406,0.0,0.0,0.0
871,40871822.121211,40871822.121211,40871822.121211,0.0,0.0,0.0
872,41043695.175147,41043695.175147,41043695.175147,0.0,0.0,0.0
873,41437456.970492,41437456.970492,41437456.970492,0.0,0.0,0.0
874,41303543.304722,41303543.304722,41303543.304722,0.0,0.0,0.0
875,41124739.913716,41124739.913716,41124739.913716,0.0,0.0,0.0
876,41328352.058674,41328352.058674,41328352.058674,0.0,0.0,0.0
877,40752827.969153,40752827.969153,40752827.969153,0.0,0.0,0.0
878,40927950.89096,40927950.89096,40927950.89096,0.0,0.0,0.0
879,41306556.508805,41306556.508805,41306556.508805,0.0,0.0,0.0
880,41181394.681518,41181394.681518,41181394.681518,0.0,0.0,0.0
881,41005204.054927,41005204.054927,41005204.054927,0.0,0.0,0.0
882,41084499.416528,41084499.416528,41084499.416528,0.0,0.0,0.0
883,41015338.468706,41015338.468706,41015338.468706,0.0,0.0,0.0
884,40655672.856153,40655672.856153,40655672.856153,0.0,0.0,0.0
885,41020040.583477,41020040.583477,41020040.583477,0.0,0.0,0.0
886,41391368.901284,41391368.901284,41391368.901284,0.0,0.0,0.0
887,40487194.450356,40487194.450356,40487194.450356,0.0,0.0,0.0
888,41222804.490987,41222804.490987,41222804.490987,0.0,0.0,0.0
889,40995948.87672,40995948.87672,40995948.87672,0.0,0.0,0.0
890,41112221.655333,41112221.655333,41112221.655333,0.0,0.0,0.0
891,40848553.129338,40848553.129338,40848553.129338,0.0,0.0,0.0
892,41017675.20243,41017675.20243,41017675.20243,0.0,0.0,0.0
893,40951665.606091,40951665.606091,40951665.606091,0.0,0.0,0.0
894,40998757.500053,40998757.500053,40998757.500053,0.0,0.0,0.0
895,41206450.194064,41206450.194064,41206450.194064,0.0,0.0,0.0
896,41259481.049586,41259481.049586,41259481.049586,0.0,0.0,0.0
897,41203940.60373,41203940.60373,41203940.60373,0.0,0.0,0.0
898,41015741.505347,41015741.505347,41015741.505347,0.0,0.0,0.0
899,41429973.451311,41429973.451311,41429973.451311,0.0,0.0,0.0
900,41140201.958227,41140201.958227,41140201.958227,0.0,0.0,0.0
901,41111824.025819,41111824.025819,41111824.025819,0.0,0.0,0.0
902,40840739.886309,40840739.886309,40840739.886309,0.0,0.0,0.0
903,40804936.068321,40804936.068321,40804936.068321,0.0,0.0,0.0
904,41405570.980044,41405570.980044,41405570.980044,0.0,0.0,0.0
905,41369078.917637,41369078.917637,41369078.917637,0.0,0.0,0.0
906,41128335.942308,41128335.942308,41128335.942308,0.0,0.0,0.0
907,41307462.363797,41307462.363797,41307462.363797,0.0,0.0,0.0
908,40727899.716233,40727899.716233,40727899.716233,0.0,0.0,0.0
909,41005091.599159,41005091.599159,41005091.599159,0.0,0.0,0.0
910,40972510.735028,40972510.735028,40972510.735028,0.0,0.0,0.0
911,40972145.571725,40972145.571725,40972145.571725,0.0,0.0,0.0
912,40696744.8526,40696744.8526,40696744.8526,0.0,0.0,0.0
913,41009340.072536,41009340.072536,41009340.072536,0.0,0.0,0.0
914,41044871.523557,41044871.523557,41044871.523557,0.0,0.0,0.0
915,41207431.770032,41207431.770032,41207431.770032,0.0,0.0,0.0
916,40937467.760295,40937467.760295,40937467.760295,0.0,0.0,0.0
917,41213359.700732,41213359.700732,41213359.700732,0.0,0.0,0.0
918,40988876.605489,40988876.605489,40988876.605489,0.0,0.0,0.0
919,41269089.075469,41269089.075469,41269089.075469,0.0,0.0,0.0
920,41592780.421036,41592780.421036,41592780.421036,0.0,0.0,0.0
921,40979471.302637,40979471.302637,40979471.302637,0.0,0.0,0.0
922,40422565.886124,40422565.886124,40422565.886124,0.0,0.0,0.0
923,41099989.606069,41099989.606069,41099989.606069,0.0,0.0,0.0
924,41312501.113128,41312501.113128,41312501.113128,0.0,0.0,0.0
925,41189283.05091,41189283.05091,41189283.05091,0.0,0.0,0.0
926,41087658.726644,41087658.726644,41087658.726644,0.0,0.0,0.0
927,40955205.659289,40955205.659289,40955205.659289,0.0,0.0,0.0
928,40785700.835339,40785700.835339,40785700.835339,0.0,0.0,0.0
929,40945230.173318,40945230.173318,40945230.173318,0.0,0.0,0.0
930,41049878.465756,41049878.465756,41049878.465756,0.0,0.0,0.0
931,41136056.016552,41136056.016552,41136056.016552,0.0,0.0,0.0
932,41383841.059179,41383841.059179,41383841.059179,0.0,0.0,0.0
933,41044361.707894,41044361.707894,41044361.707894,0.0,0.0,0.0
934,40992505.979971,40992505.979971,40992505.979971,0.0,0.0,0.0
935,41247019.744576,41247019.744576,41247019.744576,0.0,0.0,0.0
936,40997241.837903,40997241.837903,40997241.837903,0.0,0.0,0.0
937,41193091.53895,41193091.53895,41193091.53895,0.0,0.0,0.0
938,40733863.012197,40733863.012197,40733863.012197,0.0,0.0,0.0
939,41137450.959257,41137450.959257,41137450.959257,0.0,0.0,0.0
940,40937787.118272,40937787.118272,40937787.118272,0.0,0.0,0.0
941,40939926.970244,40939926.970244,40939926.970244,0.0,0.0,0.0
942,40992203.813404,40992203.813404,40992203.813404,0.0,0.0,0.0
943,40991678.487125,40991678.487125,40991678.487125,0.0,0.0,0.0
944,41304070.704804,41304070.704804,41304070.704804,0.0,0.0,0.0
945,40872480.834528,40872480.834528,40872480.834528,0.0,0.0,0.0
946,41119491.344719,41119491.344719,41119491.344719,0.0,0.0,0.0
947,40712558.06998,40712558.06998,40712558.06998,0.0,0.0,0.0
948,40796095.973419,40796095.973419,40796095.973419,0.0,0.0,0.0
949,40880144.475945,40880144.475945,40880144.475945,0.0,0.0,0.0
950,41182081.435215,41182081.435215,41182081.435215,0.0,0.0,0.0
951,40861136.583867,40861136.583867,40861136.583867,0.0,0.0,0.0
952,41150726.036542,41150726.036542,41150726.036542,0.0,0.0,0.0
953,40738978.33989,40738978.33989,40738978.33989,0.0,0.0,0.0
954,41204949.484421,41204949.484421,41204949.484421,0.0,0.0,0.0
955,40816731.608888,40816731.608888,40816731.608888,0.0,0.0,0.0
956,41064084.764246,41064084.764246,41064084.764246,0.0,0.0,0.0
957,41330526.217304,41330526.217304,41330526.217304,0.0,0.0,0.0
958,41168061.726768,41168061.726768,41168061.726768,0.0,0.0,0.0
959,41049577.284446,41049577.284446,41049577.284446,0.0,0.0,0.0
960,41037454.164387,41037454.164387,41037454.164387,0.0,0.0,0.0
961,41062934.12026,41062934.12026,41062934.12026,0.0,0.0,0.0
962,41440649.110309,41440649.110309,41440649.110309,0.0,0.0,0.0
963,40851110.111062,40851110.111062,40851110.111062,0.0,0.0,0.0
964,41264308.204157,41264308.204157,41264308.204157,0.0,0.0,0.0
965,40853868.653059,40853868.653059,40853868.653059,0.0,0.0,0.0
966,41098354.551135,41098354.551135,41098354.551135,0.0,0.0,0.0
967,41098058.484386,41098058.484386,41098058.484386,0.0,0.0,0.0
968,41124090.864286,41124090.864286,41124090.864286,0.0,0.0,0.0
969,41487591.550897,41487591.550897,41487591.550897,0.0,0.0,0.0
970,40838220.002496,40838220.002496,40838220.002496,0.0,0.0,0.0
971,41622509.457318,41622509.457318,41622509.457318,0.0,0.0,0.0
972,41248450.664967,41248450.664967,41248450.664967,0.0,0.0,0.0
973,41342252.635102,41342252.635102,41342252.635102,0.0,0.0,0.0
974,41043928.243539,41043928.243539,41043928.243539,0.0,0.0,0.0
975,41273466.892996,41273466.892996,41273466.892996,0.0,0.0,0.0
976,40542372.997042,40542372.997042,40542372.997042,0.0,0.0,0.0
977,41071529.710358,41071529.710358,41071529.710358,0.0,0.0,0.0
978,41101340.688872,41101340.688872,41101340.688872,0.0,0.0,0.0
979,40852563.233223,40852563.233223,40852563.233223,0.0,0.0,0.0
980,41053853.111741,41053853.111741,41053853.111741,0.0,0.0,0.0
981,41081314.324132,41081314.324132,41081314.324132,0.0,0.0,0.0
982,41505689.689823,41505689.689823,41505689.689823,0.0,0.0,0.0
983,41414782.54804,41414782.54804,41414782.54804,0.0,0.0,0.0
984,41048211.111311,41048211.111311,41048211.111311,0.0,0.0,0.0
985,41208647.867217,41208647.867217,41208647.867217,0.0,0.0,0.0
986,41014846.507016,41014846.507016,41014846.507016,0.0,0.0,0.0
987,41062274.741314,41062274.741314,41062274.741314,0.0,0.0,0.0
988,41004486.483153,41004486.483153,41004486.483153,0.0,0.0,0.0
989,41161592.466161,41161592.466161,41161592.466161,0.0,0.0,0.0
990,41033265.804439,41033265.804439,41033265.804439,0.0,0.0,0.0
991,41013355.493194,41013355.493194,41013355.493194,0.0,0.0,0.0
992,40988608.700973,40988608.700973,40988608.700973,0.0,0.0,0.0
993,41213721.468785,41213721.468785,41213721.468785,0.0,0.0,0.0
994,40892429.608205,40892429.608205,40892429.608205,0.0,0.0,0.0
995,40958112.119986,40958112.119986,40958112.119986,0.0,0.0,0.0
996,40762104.449697,40762104.449697,40762104.449697,0.0,0.0,0.0
997,41333871.907575,41333871.907575,41333871.907575,0.0,0.0,0.0
998,40814674.802884,40814674.802884,40814674.802884,0.0,0.0,0.0
999,40799103.952767,40799103.952767,40799103.952767,0.0,0.0,0.0
1000,40459823.620209,40459823.620209,40459823.620209,0.0,0.0,0.0
1001,41210294.72261,41210294.72261,41210294.72261,0.0,0.0,0.0
1002,41350358.461213,41350358.461213,41350358.461213,0.0,0.0,0.0
1003,40921089.517137,40921089.517137,40921089.517137,0.0,0.0,0.0
1004,41295765.798017,41295765.798017,41295765.798017,0.0,0.0,0.0
1005,40570629.228709,40570629.228709,40570629.228709,0.0,0.0,0.0
1006,41259155.816555,41259155.816555,41259155.816555,0.0,0.0,0.0
1007,41384507.491434,41384507.491434,41384507.491434,0.0,0.0,0.0
1008,41249014.627423,41249014.627423,41249014.627423,0.0,0.0,0.0
1009,41194794.145244,41194794.145244,41194794.145244,0.0,0.0,0.0
1010,41113773.740128,41113773.740128,41113773.740128,0.0,0.0,0.0
1011,41067125.559791,41067125.559791,41067125.559791,0.0,0.0,0.0
1012,41043946.947325,41043946.947325,41043946.947325,0.0,0.0,0.0
1013,41209599.747838,41209599.747838,41209599.747838,0.0,0.0,0.0
1014,40744677.819175,40744677.819175,40744677.819175,0.0,0.0,0.0
1015,41204052.488599,41204052.488599,41204052.488599,0.0,0.0,0.0
1016,41020246.998343,41020246.998343,41020246.998343,0.0,0.0,0.0
1017,40965928.82528,40965928.82528,40965928.82528,0.0,0.0,0.0
1018,41012676.281098,41012676.281098,41012676.281098,0.0,0.0,0.0
1019,41094056.319742,41094056.319742,41094056.319742,0.0,0.0,0.0
1020,41206090.69157,41206090.69157,41206090.69157,0.0,0.0,0.0
1021,41246444.108398,41246444.108398,41246444.108398,0.0,0.0,0.0
1022,40971288.197367,40971288.197367,40971288.197367,0.0,0.0,0.0
1023,40969862.960867,40969862.960867,40969862.960867,0.0,0.0,0.0
1024,41047485.216676,41047485.216676,41047485.216676,0.0,0.0,0.0
1025,41410670.18679,41410670.18679,41410670.18679,0.0,0.0,0.0
1026,41167752.086142,41167752.086142,41167752.086142,0.0,0.0,0.0
1027,41124121.430563,41124121.430563,41124121.430563,0.0,0.0,0.0
1028,40896774.717986,40896774.717986,40896774.717986,0.0,0.0,0.0
1029,41060934.139184,41060934.139184,41060934.139184,0.0,0.0,0.0
1030,40946509.316711,40946509.316711,40946509.316711,0.0,0.0,0.0
1031,41093158.522998,41093158.522998,41093158.522998,0.0,0.0,0.0
1032,40705667.059381,40705667.059381,40705667.059381,0.0,0.0,0.0
1033,41215317.247819,41215317.247819,41215317.247819,0.0,0.0,0.0
1034,41188829.770924,41188829.770924,41188829.770924,0.0,0.0,0.0
1035,40975213.562782,40975213.562782,40975213.562782,0.0,0.0,0.0
1036,41046635.138616,41046635.138616,41046635.138616,0.0,0.0,0.0
1037,41431497.707647,41431497.707647,41431497.707647,0.0,0.0,0.0
1038,41434455.274698,41434455.274698,41434455.274698,0.0,0.0,0.0
1039,40613056.782469,40613056.782469,40613056.782469,0.0,0.0,0.0
1040,41292918.256127,41292918.256127,41292918.256127,0.0,0.0,0.0
1041,41344713.976622,41344713.976622,41344713.976622,0.0,0.0,0.0
1042,41281711.143644,41281711.143644,41281711.143644,0.0,0.0,0.0
1043,41230598.004445,41230598.004445,41230598.004445,0.0,0.0,0.0
1044,41302595.189676,41302595.189676,41302595.189676,0.0,0.0,0.0
1045,40920422.894577,40920422.894577,40920422.894577,0.0,0.0,0.0
1046,40887216.507976,40887216.507976,40887216.507976,0.0,0.0,0.0
1047,41080499.654776,41080499.654776,41080499.654776,0.0,0.0,0.0
1048,41040750.741039,41040750.741039,41040750.741039,0.0,0.0,0.0
1049,41245638.040022,41245638.040022,41245638.040022,0.0,0.0,0.0
1050,41208807.786047,41208807.786047,41208807.786047,0.0,0.0,0.0
1051,40967961.603411,40967961.603411,40967961.603411,0.0,0.0,0.0
1052,41072812.561173,41072812.561173,41072812.561173,0.0,0.0,0.0
1053,41095792.712169,41095792.712169,41095792.712169,0.0,0.0,0.0
1054,41369927.732446,41369927.732446,41369927.732446,0.0,0.0,0.0
1055,41173876.17329,41173876.17329,41173876.17329,0.0,0.0,0.0
1056,40847312.03695,40847312.03695,40847312.03695,0.0,0.0,0.0
1057,41099396.30252,41099396.30252,41099396.30252,0.0,0.0,0.0
1058,41052062.773777,41052062.773777,41052062.773777,0.0,0.0,0.0
1059,41049529.675908,41049529.675908,41049529.675908,0.0,0.0,0.0
1060,41155265.001632,41155265.001632,41155265.001632,0.0,0.0,0.0
1061,41086600.380847,41086600.380847,41086600.380847,0.0,0.0,0.0
1062,41060844.048889,41060844.048889,41060844.048889,0.0,0.0,0.0
1063,40871949.413374,40871949.413374,40871949.413374,0.0,0.0,0.0
1064,40672431.785519,40672431.785519,40672431.785519,0.0,0.0,0.0
1065,40866409.728948,40866409.728948,40866409.728948,0.0,0.0,0.0
1066,41133826.387772,41133826.387772,41133826.387772,0.0,0.0,0.0
1067,40683300.13958,40683300.13958,40683300.13958,0.0,0.0,0.0
1068,40771510.867854,40771510.867854,40771510.867854,0.0,0.0,0.0
1069,41375722.4914,41375722.4914,41375722.4914,0.0,0.0,0.0
1070,41235502.267376,41235502.267376,41235502.267376,0.0,0.0,0.0
1071,40819659.656817,40819659.656817,40819659.656817,0.0,0.0,0.0
1072,40909366.329914,40909366.329914,40909366.329914,0.0,0.0,0.0
1073,41044332.781438,41044332.781438,41044332.781438,0.0,0.0,0.0
1074,40640058.770266,40640058.770266,40640058.770266,0.0,0.0,0.0
1075,41117042.060131,41117042.060131,41117042.060131,0.0,0.0,0.0
1076,40432969.976969,40432969.976969,40432969.976969,0.0,0.0,0.0
1077,40890204.223947,40890204.223947,40890204.223947,0.0,0.0,0.0
1078,40936227.933728,40936227.933728,40936227.933728,0.0,0.0,0.0
1079,40877247.054268,40877247.054268,40877247.054268,0.0,0.0,0.0
1080,40981804.099036,40981804.099036,40981804.099036,0.0,0.0,0.0
1081,40798768.154801,40798768.154801,40798768.154801,0.0,0.0,0.0
1082,41008569.813158,41008569.813158,41008569.813158,0.0,0.0,0.0
1083,40806875.575051,40806875.575051,40806875.575051,0.0,0.0,0.0
1084,41008270.237656,41008270.237656,41008270.237656,0.0,0.0,0.0
1085,41090188.830265,41090188.830265,41090188.830265,0.0,0.0,0.0
1086,40843481.742563,40843481.742563,40843481.742563,0.0,0.0,0.0
1087,41162733.339733,41162733.339733,41162733.339733,0.0,0.0,0.0
1088,41316122.004171,41316122.004171,41316122.004171,0.0,0.0,0.0
1089,41479051.800746,41479051.800746,41479051.800746,0.0,0.0,0.0
1090,41312899.878353,41312899.878353,41312899.878353,0.0,0.0,0.0
1091,41072736.391761,41072736.391761,41072736.391761,0.0,0.0,0.0
1092,41183217.454918,41183217.454918,41183217.454918,0.0,0.0,0.0
1093,41240534.664515,41240534.664515,41240534.664515,0.0,0.0,0.0
1094,41142697.396476,41142697.396476,41142697.396476,0.0,0.0,0.0
1095,41226231.517553,41226231.517553,41226231.517553,0.0,0.0,0.0
1096,41076113.572633,41076113.572633,41076113.572633,0.0,0.0,0.0
1097,40837538.472661,40837538.472661,40837538.472661,0.0,0.0,0.0
1098,41114686.575196,41114686.575196,41114686.575196,0.0,0.0,0.0
1099,41028574.944238,41028574.944238,41028574.944238,0.0,0.0,0.0
1100,41365928.459824,41365928.459824,41365928.459824,0.0,0.0,0.0
1101,40864820.738834,40864820.738834,40864820.738834,0.0,0.0,0.0
1102,41312352.739113,41312352.739113,41312352.739113,0.0,0.0,0.0
1103,41087639.936345,41087639.936345,41087639.936345,0.0,0.0,0.0
1104,41070307.736014,41070307.736014,41070307.736014,0.0,0.0,0.0
1105,41229459.669989,41229459.669989,41229459.669989,0.0,0.0,0.0
1106,41143057.760691,41143057.760691,41143057.760691,0.0,0.0,0.0
1107,41189314.38688,41189314.38688,41189314.38688,0.0,0.0,0.0
1108,41089499.349729,41089499.349729,41089499.349729,0.0,0.0,0.0
1109,41026514.933955,41026514.933955,41026514.933955,0.0,0.0,0.0
1110,40948552.09406,40948552.09406,40948552.09406,0.0,0.0,0.0
1111,41092066.837765,41092066.837765,41092066.837765,0.0,0.0,0.0
1112,40817462.660371,40817462.660371,40817462.660371,0.0,0.0,0.0
1113,41191634.32755,41191634.32755,41191634.32755,0.0,0.0,0.0
1114,41430943.480364,41430943.480364,41430943.480364,0.0,0.0,0.0
1115,41298326.615908,41298326.615908,41298326.615908,0.0,0.0,0.0
1116,41354000.284484,41354000.284484,41354000.284484,0.0,0.0,0.0
1117,40731320.783033,40731320.783033,40731320.783033,0.0,0.0,0.0
1118,41049502.846551,41049502.846551,41049502.846551,0.0,0.0,0.0
1119,40968998.87993,40968998.87993,40968998.87993,0.0,0.0,0.0
1120,41016560.355721,41016560.355721,41016560.355721,0.0,0.0,0.0
1121,41413079.407696,41413079.407696,41413079.407696,0.0,0.0,0.0
1122,40818208.358279,40818208.358279,40818208.358279,0.0,0.0,0.0
1123,41309249.655004,41309249.655004,41309249.655004,0.0,0.0,0.0
1124,40722857.65826,40722857.65826,40722857.65826,0.0,0.0,0.0
1125,41099009.500796,41099009.500796,41099009.500796,0.0,0.0,0.0
1126,41038990.387727,41038990.387727,41038990.387727,0.0,0.0,0.0
1127,41840968.863493,41840968.863493,41840968.863493,0.0,0.0,0.0
1128,40759537.701194,40759537.701194,40759537.701194,0.0,0.0,0.0
1129,40788238.983763,40788238.983763,40788238.983763,0.0,0.0,0.0
1130,41048201.942366,41048201.942366,41048201.942366,0.0,0.0,0.0
1131,41037785.59516,41037785.59516,41037785.59516,0.0,0.0,0.0
1132,41195456.747466,41195456.747466,41195456.747466,0.0,0.0,0.0
1133,41102833.001548,41102833.001548,41102833.001548,0.0,0.0,0.0
1134,41458709.680639,41458709.680639,41458709.680639,0.0,0.0,0.0
1135,41149861.898042,41149861.898042,41149861.898042,0.0,0.0,0.0
1136,40907377.527196,40907377.527196,40907377.527196,0.0,0.0,0.0
1137,40962774.878109,40962774.878109,40962774.878109,0.0,0.0,0.0
1138,41321600.719845,41321600.719845,41321600.719845,0.0,0.0,0.0
1139,41383910.448596,41383910.448596,41383910.448596,0.0,0.0,0.0
1140,41421793.546282,41421793.546282,41421793.546282,0.0,0.0,0.0
1141,41432593.969566,41432593.969566,41432593.969566,0.0,0.0,0.0
1142,40750317.108155,40750317.108155,40750317.108155,0.0,0.0,0.0
1143,41285948.323222,41285948.323222,41285948.323222,0.0,0.0,0.0
1144,41328650.451172,41328650.451172,41328650.451172,0.0,0.0,0.0
1145,41230160.123449,41230160.123449,41230160.123449,0.0,0.0,0.0
1146,41266639.535692,41266639.535692,41266639.535692,0.0,0.0,0.0
1147,41330897.479759,41330897.479759,41330897.479759,0.0,0.0,0.0
1148,40880957.74318,40880957.74318,40880957.74318,0.0,0.0,0.0
1149,41093249.106752,41093249.106752,41093249.106752,0.0,0.0,0.0
1150,40953432.165196,40953432.165196,40953432.165196,0.0,0.0,0.0
1151,41188184.969707,41188184.969707,41188184.969707,0.0,0.0,0.0
1152,40861108.972211,40861108.972211,40861108.972211,0.0,0.0,0.0
1153,41068863.186172,41068863.186172,41068863.186172,0.0,0.0,0.0
1154,40625765.385715,40625765.385715,40625765.385715,0.0,0.0,0.0
1155,41062270.869491,41062270.869491,41062270.869491,0.0,0.0,0.0
1156,40841527.365064,40841527.365064,40841527.365064,0.0,0.0,0.0
1157,40667142.906452,40667142.906452,40667142.906452,0.0,0.0,0.0
1158,41473449.123504,41473449.123504,41473449.123504,0.0,0.0,0.0
1159,40488968.923511,40488968.923511,40488968.923511,0.0,0.0,0.0
1160,41273444.790013,41273444.790013,41273444.790013,0.0,0.0,0.0
1161,40939952.819053,40939952.819053,40939952.819053,0.0,0.0,0.0
1162,41494367.092202,41494367.092202,41494367.092202,0.0,0.0,0.0
1163,40934722.674973,40934722.674973,40934722.674973,0.0,0.0,0.0
1164,41100043.234434,41100043.234434,41100043.234434,0.0,0.0,0.0
1165,41251498.766351,41251498.766351,41251498.766351,0.0,0.0,0.0
1166,41458243.898239,41458243.898239,41458243.898239,0.0,0.0,0.0
1167,41046284.405873,41046284.405873,41046284.405873,0.0,0.0,0.0
1168,41018765.054713,41018765.054713,41018765.054713,0.0,0.0,0.0
1169,41101493.897336,41101493.897336,41101493.897336,0.0,0.0,0.0
1170,40974746.496815,40974746.496815,40974746.496815,0.0,0.0,0.0
1171,41006517.221449,41006517.221449,41006517.221449,0.0,0.0,0.0
1172,41036404.402652,41036404.402652,41036404.402652,0.0,0.0,0.0
1173,41085303.723949,41085303.723949,41085303.723949,0.0,0.0,0.0
1174,40915405.362428,40915405.362428,40915405.362428,0.0,0.0,0.0
1175,40893804.746207,40893804.746207,40893804.746207,0.0,0.0,0.0
1176,41152996.604565,41152996.604565,41152996.604565,0.0,0.0,0.0
1177,41338707.006318,41338707.006318,41338707.006318,0.0,0.0,0.0
1178,41430736.110547,41430736.110547,41430736.110547,0.0,0.0,0.0
1179,41107996.968746,41107996.968746,41107996.968746,0.0,0.0,0.0
1180,40832061.788318,40832061.788318,40832061.788318,0.0,0.0,0.0
1181,41017398.164908,41017398.164908,41017398.164908,0.0,0.0,0.0
1182,41009144.846866,41009144.846866,41009144.846866,0.0,0.0,0.0
1183,41042618.721208,41042618.721208,41042618.721208,0.0,0.0,0.0
1184,40968074.857301,40968074.857301,40968074.857301,0.0,0.0,0.0
1185,41117246.937283,41117246.937283,41117246.937283,0.0,0.0,0.0
