year,season,template_season,plot_id,crop_id,crop_name,sheet,row,column,column_letter,cell
2028,single,first,A1,27,油麦菜,2028,2,29,AC,AC2
2028,single,first,A1,28,小青菜,2028,2,30,AD,AD2
2028,single,first,A1,29,黄瓜,2028,2,31,AE,AE2
2028,single,first,A1,30,生菜,2028,2,32,AF,AF2
2028,single,first,A1,31,辣椒,2028,2,33,AG,AG2
2028,single,first,A1,32,空心菜,2028,2,34,AH,AH2
2028,single,first,A1,33,黄心菜,2028,2,35,AI,AI2
2028,single,first,A1,34,芹菜,2028,2,36,AJ,AJ2
2028,single,first,A1,35,大白菜,2028,2,37,AK,AK2
2028,single,first,A1,36,白萝卜,2028,2,38,AL,AL2
2028,single,first,A1,37,红萝卜,2028,2,39,AM,AM2
2028,single,first,A1,38,榆黄菇,2028,2,40,AN,AN2
2028,single,first,A1,39,香菇,2028,2,41,AO,AO2
2028,single,first,A1,40,白灵菇,2028,2,42,AP,AP2
2028,single,first,A1,41,羊肚菌,2028,2,43,AQ,AQ2
2028,single,first,A2,1,黄豆,2028,3,3,C,C3
2028,single,first,A2,2,黑豆,2028,3,4,D,D3
2028,single,first,A2,3,红豆,2028,3,5,E,E3
2028,single,first,A2,4,绿豆,2028,3,6,F,F3
2028,single,first,A2,5,爬豆,2028,3,7,G,G3
2028,single,first,A2,6,小麦,2028,3,8,H,H3
2028,single,first,A2,7,玉米,2028,3,9,I,I3
2028,single,first,A2,8,谷子,2028,3,10,J,J3
2028,single,first,A2,9,高粱,2028,3,11,K,K3
2028,single,first,A2,10,黍子,2028,3,12,L,L3
2028,single,first,A2,11,荞麦,2028,3,13,M,M3
2028,single,first,A2,12,南瓜,2028,3,14,N,N3
2028,single,first,A2,13,红薯,2028,3,15,O,O3
2028,single,first,A2,14,莜麦,2028,3,16,P,P3
2028,single,first,A2,15,大麦,2028,3,17,Q,Q3
2028,single,first,A2,16,水稻,2028,3,18,R,R3
2028,single,first,A2,17,豇豆,2028,3,19,S,S3
2028,single,first,A2,18,刀豆,2028,3,20,T,T3
2028,single,first,A2,19,芸豆,2028,3,21,U,U3
2028,single,first,A2,20,土豆,2028,3,22,V,V3
2028,single,first,A2,21,西红柿,2028,3,23,W,W3
2028,single,first,A2,22,茄子,2028,3,24,X,X3
2028,single,first,A2,23,菠菜,2028,3,25,Y,Y3
2028,single,first,A2,24,青椒,2028,3,26,Z,Z3
2028,single,first,A2,25,菜花,2028,3,27,AA,AA3
2028,single,first,A2,26,包菜,2028,3,28,AB,AB3
2028,single,first,A2,27,油麦菜,2028,3,29,AC,AC3
2028,single,first,A2,28,小青菜,2028,3,30,AD,AD3
2028,single,first,A2,29,黄瓜,2028,3,31,AE,AE3
2028,single,first,A2,30,生菜,2028,3,32,AF,AF3
2028,single,first,A2,31,辣椒,2028,3,33,AG,AG3
2028,single,first,A2,32,空心菜,2028,3,34,AH,AH3
2028,single,first,A2,33,黄心菜,2028,3,35,AI,AI3
2028,single,first,A2,34,芹菜,2028,3,36,AJ,AJ3
2028,single,first,A2,35,大白菜,2028,3,37,AK,AK3
2028,single,first,A2,36,白萝卜,2028,3,38,AL,AL3
2028,single,first,A2,37,红萝卜,2028,3,39,AM,AM3
2028,single,first,A2,38,榆黄菇,2028,3,40,AN,AN3
2028,single,first,A2,39,香菇,2028,3,41,AO,AO3
2028,single,first,A2,40,白灵菇,2028,3,42,AP,AP3
2028,single,first,A2,41,羊肚菌,2028,3,43,AQ,AQ3
2028,single,first,A3,1,黄豆,2028,4,3,C,C4
2028,single,first,A3,2,黑豆,2028,4,4,D,D4
2028,single,first,A3,3,红豆,2028,4,5,E,E4
2028,single,first,A3,4,绿豆,2028,4,6,F,F4
2028,single,first,A3,5,爬豆,2028,4,7,G,G4
2028,single,first,A3,6,小麦,2028,4,8,H,H4
2028,single,first,A3,7,玉米,2028,4,9,I,I4
2028,single,first,A3,8,谷子,2028,4,10,J,J4
2028,single,first,A3,9,高粱,2028,4,11,K,K4
2028,single,first,A3,10,黍子,2028,4,12,L,L4
2028,single,first,A3,11,荞麦,2028,4,13,M,M4
2028,single,first,A3,12,南瓜,2028,4,14,N,N4
2028,single,first,A3,13,红薯,2028,4,15,O,O4
2028,single,first,A3,14,莜麦,2028,4,16,P,P4
2028,single,first,A3,15,大麦,2028,4,17,Q,Q4
2028,single,first,A3,16,水稻,2028,4,18,R,R4
2028,single,first,A3,17,豇豆,2028,4,19,S,S4
2028,single,first,A3,18,刀豆,2028,4,20,T,T4
2028,single,first,A3,19,芸豆,2028,4,21,U,U4
2028,single,first,A3,20,土豆,2028,4,22,V,V4
2028,single,first,A3,21,西红柿,2028,4,23,W,W4
2028,single,first,A3,22,茄子,2028,4,24,X,X4
2028,single,first,A3,23,菠菜,2028,4,25,Y,Y4
2028,single,first,A3,24,青椒,2028,4,26,Z,Z4
2028,single,first,A3,25,菜花,2028,4,27,AA,AA4
2028,single,first,A3,26,包菜,2028,4,28,AB,AB4
2028,single,first,A3,27,油麦菜,2028,4,29,AC,AC4
2028,single,first,A3,28,小青菜,2028,4,30,AD,AD4
2028,single,first,A3,29,黄瓜,2028,4,31,AE,AE4
2028,single,first,A3,30,生菜,2028,4,32,AF,AF4
2028,single,first,A3,31,辣椒,2028,4,33,AG,AG4
2028,single,first,A3,32,空心菜,2028,4,34,AH,AH4
2028,single,first,A3,33,黄心菜,2028,4,35,AI,AI4
2028,single,first,A3,34,芹菜,2028,4,36,AJ,AJ4
2028,single,first,A3,35,大白菜,2028,4,37,AK,AK4
2028,single,first,A3,36,白萝卜,2028,4,38,AL,AL4
2028,single,first,A3,37,红萝卜,2028,4,39,AM,AM4
2028,single,first,A3,38,榆黄菇,2028,4,40,AN,AN4
2028,single,first,A3,39,香菇,2028,4,41,AO,AO4
2028,single,first,A3,40,白灵菇,2028,4,42,AP,AP4
2028,single,first,A3,41,羊肚菌,2028,4,43,AQ,AQ4
2028,single,first,A4,1,黄豆,2028,5,3,C,C5
2028,single,first,A4,2,黑豆,2028,5,4,D,D5
2028,single,first,A4,3,红豆,2028,5,5,E,E5
2028,single,first,A4,4,绿豆,2028,5,6,F,F5
2028,single,first,A4,5,爬豆,2028,5,7,G,G5
2028,single,first,A4,6,小麦,2028,5,8,H,H5
2028,single,first,A4,7,玉米,2028,5,9,I,I5
2028,single,first,A4,8,谷子,2028,5,10,J,J5
2028,single,first,A4,9,高粱,2028,5,11,K,K5
2028,single,first,A4,10,黍子,2028,5,12,L,L5
2028,single,first,A4,11,荞麦,2028,5,13,M,M5
2028,single,first,A4,12,南瓜,2028,5,14,N,N5
2028,single,first,A4,13,红薯,2028,5,15,O,O5
2028,single,first,A4,14,莜麦,2028,5,16,P,P5
2028,single,first,A4,15,大麦,2028,5,17,Q,Q5
2028,single,first,A4,16,水稻,2028,5,18,R,R5
2028,single,first,A4,17,豇豆,2028,5,19,S,S5
2028,single,first,A4,18,刀豆,2028,5,20,T,T5
2028,single,first,A4,19,芸豆,2028,5,21,U,U5
2028,single,first,A4,20,土豆,2028,5,22,V,V5
2028,single,first,A4,21,西红柿,2028,5,23,W,W5
2028,single,first,A4,22,茄子,2028,5,24,X,X5
2028,single,first,A4,23,菠菜,2028,5,25,Y,Y5
2028,single,first,A4,24,青椒,2028,5,26,Z,Z5
2028,single,first,A4,25,菜花,2028,5,27,AA,AA5
2028,single,first,A4,26,包菜,2028,5,28,AB,AB5
2028,single,first,A4,27,油麦菜,2028,5,29,AC,AC5
2028,single,first,A4,28,小青菜,2028,5,30,AD,AD5
2028,single,first,A4,29,黄瓜,2028,5,31,AE,AE5
2028,single,first,A4,30,生菜,2028,5,32,AF,AF5
2028,single,first,A4,31,辣椒,2028,5,33,AG,AG5
2028,single,first,A4,32,空心菜,2028,5,34,AH,AH5
2028,single,first,A4,33,黄心菜,2028,5,35,AI,AI5
2028,single,first,A4,34,芹菜,2028,5,36,AJ,AJ5
2028,single,first,A4,35,大白菜,2028,5,37,AK,AK5
2028,single,first,A4,36,白萝卜,2028,5,38,AL,AL5
2028,single,first,A4,37,红萝卜,2028,5,39,AM,AM5
2028,single,first,A4,38,榆黄菇,2028,5,40,AN,AN5
2028,single,first,A4,39,香菇,2028,5,41,AO,AO5
2028,single,first,A4,40,白灵菇,2028,5,42,AP,AP5
2028,single,first,A4,41,羊肚菌,2028,5,43,AQ,AQ5
2028,single,first,A5,1,黄豆,2028,6,3,C,C6
2028,single,first,A5,2,黑豆,2028,6,4,D,D6
2028,single,first,A5,3,红豆,2028,6,5,E,E6
2028,single,first,A5,4,绿豆,2028,6,6,F,F6
2028,single,first,A5,5,爬豆,2028,6,7,G,G6
2028,single,first,A5,6,小麦,2028,6,8,H,H6
2028,single,first,A5,7,玉米,2028,6,9,I,I6
2028,single,first,A5,8,谷子,2028,6,10,J,J6
2028,single,first,A5,9,高粱,2028,6,11,K,K6
2028,single,first,A5,10,黍子,2028,6,12,L,L6
2028,single,first,A5,11,荞麦,2028,6,13,M,M6
2028,single,first,A5,12,南瓜,2028,6,14,N,N6
2028,single,first,A5,13,红薯,2028,6,15,O,O6
2028,single,first,A5,14,莜麦,2028,6,16,P,P6
2028,single,first,A5,15,大麦,2028,6,17,Q,Q6
2028,single,first,A5,16,水稻,2028,6,18,R,R6
2028,single,first,A5,17,豇豆,2028,6,19,S,S6
2028,single,first,A5,18,刀豆,2028,6,20,T,T6
2028,single,first,A5,19,芸豆,2028,6,21,U,U6
2028,single,first,A5,20,土豆,2028,6,22,V,V6
2028,single,first,A5,21,西红柿,2028,6,23,W,W6
2028,single,first,A5,22,茄子,2028,6,24,X,X6
2028,single,first,A5,23,菠菜,2028,6,25,Y,Y6
2028,single,first,A5,24,青椒,2028,6,26,Z,Z6
2028,single,first,A5,25,菜花,2028,6,27,AA,AA6
2028,single,first,A5,26,包菜,2028,6,28,AB,AB6
2028,single,first,A5,27,油麦菜,2028,6,29,AC,AC6
2028,single,first,A5,28,小青菜,2028,6,30,AD,AD6
2028,single,first,A5,29,黄瓜,2028,6,31,AE,AE6
2028,single,first,A5,30,生菜,2028,6,32,AF,AF6
2028,single,first,A5,31,辣椒,2028,6,33,AG,AG6
2028,single,first,A5,32,空心菜,2028,6,34,AH,AH6
2028,single,first,A5,33,黄心菜,2028,6,35,AI,AI6
2028,single,first,A5,34,芹菜,2028,6,36,AJ,AJ6
2028,single,first,A5,35,大白菜,2028,6,37,AK,AK6
2028,single,first,A5,36,白萝卜,2028,6,38,AL,AL6
2028,single,first,A5,37,红萝卜,2028,6,39,AM,AM6
2028,single,first,A5,38,榆黄菇,2028,6,40,AN,AN6
2028,single,first,A5,39,香菇,2028,6,41,AO,AO6
2028,single,first,A5,40,白灵菇,2028,6,42,AP,AP6
2028,single,first,A5,41,羊肚菌,2028,6,43,AQ,AQ6
2028,single,first,A6,1,黄豆,2028,7,3,C,C7
2028,single,first,A6,2,黑豆,2028,7,4,D,D7
2028,single,first,A6,3,红豆,2028,7,5,E,E7
2028,single,first,A6,4,绿豆,2028,7,6,F,F7
2028,single,first,A6,5,爬豆,2028,7,7,G,G7
2028,single,first,A6,6,小麦,2028,7,8,H,H7
2028,single,first,A6,7,玉米,2028,7,9,I,I7
2028,single,first,A6,8,谷子,2028,7,10,J,J7
2028,single,first,A6,9,高粱,2028,7,11,K,K7
2028,single,first,A6,10,黍子,2028,7,12,L,L7
2028,single,first,A6,11,荞麦,2028,7,13,M,M7
2028,single,first,A6,12,南瓜,2028,7,14,N,N7
2028,single,first,A6,13,红薯,2028,7,15,O,O7
2028,single,first,A6,14,莜麦,2028,7,16,P,P7
2028,single,first,A6,15,大麦,2028,7,17,Q,Q7
2028,single,first,A6,16,水稻,2028,7,18,R,R7
2028,single,first,A6,17,豇豆,2028,7,19,S,S7
2028,single,first,A6,18,刀豆,2028,7,20,T,T7
2028,single,first,A6,19,芸豆,2028,7,21,U,U7
2028,single,first,A6,20,土豆,2028,7,22,V,V7
2028,single,first,A6,21,西红柿,2028,7,23,W,W7
2028,single,first,A6,22,茄子,2028,7,24,X,X7
2028,single,first,A6,23,菠菜,2028,7,25,Y,Y7
2028,single,first,A6,24,青椒,2028,7,26,Z,Z7
2028,single,first,A6,25,菜花,2028,7,27,AA,AA7
2028,single,first,A6,26,包菜,2028,7,28,AB,AB7
2028,single,first,A6,27,油麦菜,2028,7,29,AC,AC7
2028,single,first,A6,28,小青菜,2028,7,30,AD,AD7
2028,single,first,A6,29,黄瓜,2028,7,31,AE,AE7
2028,single,first,A6,30,生菜,2028,7,32,AF,AF7
2028,single,first,A6,31,辣椒,2028,7,33,AG,AG7
2028,single,first,A6,32,空心菜,2028,7,34,AH,AH7
2028,single,first,A6,33,黄心菜,2028,7,35,AI,AI7
2028,single,first,A6,34,芹菜,2028,7,36,AJ,AJ7
2028,single,first,A6,35,大白菜,2028,7,37,AK,AK7
2028,single,first,A6,36,白萝卜,2028,7,38,AL,AL7
2028,single,first,A6,37,红萝卜,2028,7,39,AM,AM7
2028,single,first,A6,38,榆黄菇,2028,7,40,AN,AN7
2028,single,first,A6,39,香菇,2028,7,41,AO,AO7
2028,single,first,A6,40,白灵菇,2028,7,42,AP,AP7
2028,single,first,A6,41,羊肚菌,2028,7,43,AQ,AQ7
2028,single,first,B1,1,黄豆,2028,8,3,C,C8
2028,single,first,B1,2,黑豆,2028,8,4,D,D8
2028,single,first,B1,3,红豆,2028,8,5,E,E8
2028,single,first,B1,4,绿豆,2028,8,6,F,F8
2028,single,first,B1,5,爬豆,2028,8,7,G,G8
2028,single,first,B1,6,小麦,2028,8,8,H,H8
2028,single,first,B1,7,玉米,2028,8,9,I,I8
2028,single,first,B1,8,谷子,2028,8,10,J,J8
2028,single,first,B1,9,高粱,2028,8,11,K,K8
2028,single,first,B1,10,黍子,2028,8,12,L,L8
2028,single,first,B1,11,荞麦,2028,8,13,M,M8
2028,single,first,B1,12,南瓜,2028,8,14,N,N8
2028,single,first,B1,13,红薯,2028,8,15,O,O8
2028,single,first,B1,14,莜麦,2028,8,16,P,P8
2028,single,first,B1,15,大麦,2028,8,17,Q,Q8
2028,single,first,B1,16,水稻,2028,8,18,R,R8
2028,single,first,B1,17,豇豆,2028,8,19,S,S8
2028,single,first,B1,18,刀豆,2028,8,20,T,T8
2028,single,first,B1,19,芸豆,2028,8,21,U,U8
2028,single,first,B1,20,土豆,2028,8,22,V,V8
2028,single,first,B1,21,西红柿,2028,8,23,W,W8
2028,single,first,B1,22,茄子,2028,8,24,X,X8
2028,single,first,B1,23,菠菜,2028,8,25,Y,Y8
2028,single,first,B1,24,青椒,2028,8,26,Z,Z8
2028,single,first,B1,25,菜花,2028,8,27,AA,AA8
2028,single,first,B1,26,包菜,2028,8,28,AB,AB8
2028,single,first,B1,27,油麦菜,2028,8,29,AC,AC8
2028,single,first,B1,28,小青菜,2028,8,30,AD,AD8
2028,single,first,B1,29,黄瓜,2028,8,31,AE,AE8
2028,single,first,B1,30,生菜,2028,8,32,AF,AF8
2028,single,first,B1,31,辣椒,2028,8,33,AG,AG8
2028,single,first,B1,32,空心菜,2028,8,34,AH,AH8
2028,single,first,B1,33,黄心菜,2028,8,35,AI,AI8
2028,single,first,B1,34,芹菜,2028,8,36,AJ,AJ8
2028,single,first,B1,35,大白菜,2028,8,37,AK,AK8
2028,single,first,B1,36,白萝卜,2028,8,38,AL,AL8
2028,single,first,B1,37,红萝卜,2028,8,39,AM,AM8
2028,single,first,B1,38,榆黄菇,2028,8,40,AN,AN8
2028,single,first,B1,39,香菇,2028,8,41,AO,AO8
2028,single,first,B1,40,白灵菇,2028,8,42,AP,AP8
2028,single,first,B1,41,羊肚菌,2028,8,43,AQ,AQ8
2028,single,first,B2,1,黄豆,2028,9,3,C,C9
2028,single,first,B2,2,黑豆,2028,9,4,D,D9
2028,single,first,B2,3,红豆,2028,9,5,E,E9
2028,single,first,B2,4,绿豆,2028,9,6,F,F9
2028,single,first,B2,5,爬豆,2028,9,7,G,G9
2028,single,first,B2,6,小麦,2028,9,8,H,H9
2028,single,first,B2,7,玉米,2028,9,9,I,I9
2028,single,first,B2,8,谷子,2028,9,10,J,J9
2028,single,first,B2,9,高粱,2028,9,11,K,K9
2028,single,first,B2,10,黍子,2028,9,12,L,L9
2028,single,first,B2,11,荞麦,2028,9,13,M,M9
2028,single,first,B2,12,南瓜,2028,9,14,N,N9
2028,single,first,B2,13,红薯,2028,9,15,O,O9
2028,single,first,B2,14,莜麦,2028,9,16,P,P9
2028,single,first,B2,15,大麦,2028,9,17,Q,Q9
2028,single,first,B2,16,水稻,2028,9,18,R,R9
2028,single,first,B2,17,豇豆,2028,9,19,S,S9
2028,single,first,B2,18,刀豆,2028,9,20,T,T9
2028,single,first,B2,19,芸豆,2028,9,21,U,U9
2028,single,first,B2,20,土豆,2028,9,22,V,V9
2028,single,first,B2,21,西红柿,2028,9,23,W,W9
2028,single,first,B2,22,茄子,2028,9,24,X,X9
2028,single,first,B2,23,菠菜,2028,9,25,Y,Y9
2028,single,first,B2,24,青椒,2028,9,26,Z,Z9
2028,single,first,B2,25,菜花,2028,9,27,AA,AA9
2028,single,first,B2,26,包菜,2028,9,28,AB,AB9
2028,single,first,B2,27,油麦菜,2028,9,29,AC,AC9
2028,single,first,B2,28,小青菜,2028,9,30,AD,AD9
2028,single,first,B2,29,黄瓜,2028,9,31,AE,AE9
2028,single,first,B2,30,生菜,2028,9,32,AF,AF9
2028,single,first,B2,31,辣椒,2028,9,33,AG,AG9
2028,single,first,B2,32,空心菜,2028,9,34,AH,AH9
2028,single,first,B2,33,黄心菜,2028,9,35,AI,AI9
2028,single,first,B2,34,芹菜,2028,9,36,AJ,AJ9
2028,single,first,B2,35,大白菜,2028,9,37,AK,AK9
2028,single,first,B2,36,白萝卜,2028,9,38,AL,AL9
2028,single,first,B2,37,红萝卜,2028,9,39,AM,AM9
2028,single,first,B2,38,榆黄菇,2028,9,40,AN,AN9
2028,single,first,B2,39,香菇,2028,9,41,AO,AO9
2028,single,first,B2,40,白灵菇,2028,9,42,AP,AP9
2028,single,first,B2,41,羊肚菌,2028,9,43,AQ,AQ9
2028,single,first,B3,1,黄豆,2028,10,3,C,C10
2028,single,first,B3,2,黑豆,2028,10,4,D,D10
2028,single,first,B3,3,红豆,2028,10,5,E,E10
2028,single,first,B3,4,绿豆,2028,10,6,F,F10
2028,single,first,B3,5,爬豆,2028,10,7,G,G10
2028,single,first,B3,6,小麦,2028,10,8,H,H10
2028,single,first,B3,7,玉米,2028,10,9,I,I10
2028,single,first,B3,8,谷子,2028,10,10,J,J10
2028,single,first,B3,9,高粱,2028,10,11,K,K10
2028,single,first,B3,10,黍子,2028,10,12,L,L10
2028,single,first,B3,11,荞麦,2028,10,13,M,M10
2028,single,first,B3,12,南瓜,2028,10,14,N,N10
2028,single,first,B3,13,红薯,2028,10,15,O,O10
2028,single,first,B3,14,莜麦,2028,10,16,P,P10
2028,single,first,B3,15,大麦,2028,10,17,Q,Q10
2028,single,first,B3,16,水稻,2028,10,18,R,R10
2028,single,first,B3,17,豇豆,2028,10,19,S,S10
2028,single,first,B3,18,刀豆,2028,10,20,T,T10
2028,single,first,B3,19,芸豆,2028,10,21,U,U10
2028,single,first,B3,20,土豆,2028,10,22,V,V10
2028,single,first,B3,21,西红柿,2028,10,23,W,W10
2028,single,first,B3,22,茄子,2028,10,24,X,X10
2028,single,first,B3,23,菠菜,2028,10,25,Y,Y10
2028,single,first,B3,24,青椒,2028,10,26,Z,Z10
2028,single,first,B3,25,菜花,2028,10,27,AA,AA10
2028,single,first,B3,26,包菜,2028,10,28,AB,AB10
2028,single,first,B3,27,油麦菜,2028,10,29,AC,AC10
2028,single,first,B3,28,小青菜,2028,10,30,AD,AD10
2028,single,first,B3,29,黄瓜,2028,10,31,AE,AE10
2028,single,first,B3,30,生菜,2028,10,32,AF,AF10
2028,single,first,B3,31,辣椒,2028,10,33,AG,AG10
2028,single,first,B3,32,空心菜,2028,10,34,AH,AH10
2028,single,first,B3,33,黄心菜,2028,10,35,AI,AI10
2028,single,first,B3,34,芹菜,2028,10,36,AJ,AJ10
2028,single,first,B3,35,大白菜,2028,10,37,AK,AK10
2028,single,first,B3,36,白萝卜,2028,10,38,AL,AL10
2028,single,first,B3,37,红萝卜,2028,10,39,AM,AM10
2028,single,first,B3,38,榆黄菇,2028,10,40,AN,AN10
2028,single,first,B3,39,香菇,2028,10,41,AO,AO10
2028,single,first,B3,40,白灵菇,2028,10,42,AP,AP10
2028,single,first,B3,41,羊肚菌,2028,10,43,AQ,AQ10
2028,single,first,B4,1,黄豆,2028,11,3,C,C11
2028,single,first,B4,2,黑豆,2028,11,4,D,D11
2028,single,first,B4,3,红豆,2028,11,5,E,E11
2028,single,first,B4,4,绿豆,2028,11,6,F,F11
2028,single,first,B4,5,爬豆,2028,11,7,G,G11
2028,single,first,B4,6,小麦,2028,11,8,H,H11
2028,single,first,B4,7,玉米,2028,11,9,I,I11
2028,single,first,B4,8,谷子,2028,11,10,J,J11
2028,single,first,B4,9,高粱,2028,11,11,K,K11
2028,single,first,B4,10,黍子,2028,11,12,L,L11
2028,single,first,B4,11,荞麦,2028,11,13,M,M11
2028,single,first,B4,12,南瓜,2028,11,14,N,N11
2028,single,first,B4,13,红薯,2028,11,15,O,O11
2028,single,first,B4,14,莜麦,2028,11,16,P,P11
2028,single,first,B4,15,大麦,2028,11,17,Q,Q11
2028,single,first,B4,16,水稻,2028,11,18,R,R11
2028,single,first,B4,17,豇豆,2028,11,19,S,S11
2028,single,first,B4,18,刀豆,2028,11,20,T,T11
2028,single,first,B4,19,芸豆,2028,11,21,U,U11
2028,single,first,B4,20,土豆,2028,11,22,V,V11
2028,single,first,B4,21,西红柿,2028,11,23,W,W11
2028,single,first,B4,22,茄子,2028,11,24,X,X11
2028,single,first,B4,23,菠菜,2028,11,25,Y,Y11
2028,single,first,B4,24,青椒,2028,11,26,Z,Z11
2028,single,first,B4,25,菜花,2028,11,27,AA,AA11
2028,single,first,B4,26,包菜,2028,11,28,AB,AB11
2028,single,first,B4,27,油麦菜,2028,11,29,AC,AC11
2028,single,first,B4,28,小青菜,2028,11,30,AD,AD11
2028,single,first,B4,29,黄瓜,2028,11,31,AE,AE11
2028,single,first,B4,30,生菜,2028,11,32,AF,AF11
2028,single,first,B4,31,辣椒,2028,11,33,AG,AG11
2028,single,first,B4,32,空心菜,2028,11,34,AH,AH11
2028,single,first,B4,33,黄心菜,2028,11,35,AI,AI11
2028,single,first,B4,34,芹菜,2028,11,36,AJ,AJ11
2028,single,first,B4,35,大白菜,2028,11,37,AK,AK11
2028,single,first,B4,36,白萝卜,2028,11,38,AL,AL11
2028,single,first,B4,37,红萝卜,2028,11,39,AM,AM11
2028,single,first,B4,38,榆黄菇,2028,11,40,AN,AN11
2028,single,first,B4,39,香菇,2028,11,41,AO,AO11
2028,single,first,B4,40,白灵菇,2028,11,42,AP,AP11
2028,single,first,B4,41,羊肚菌,2028,11,43,AQ,AQ11
2028,single,first,B5,1,黄豆,2028,12,3,C,C12
2028,single,first,B5,2,黑豆,2028,12,4,D,D12
2028,single,first,B5,3,红豆,2028,12,5,E,E12
2028,single,first,B5,4,绿豆,2028,12,6,F,F12
2028,single,first,B5,5,爬豆,2028,12,7,G,G12
2028,single,first,B5,6,小麦,2028,12,8,H,H12
2028,single,first,B5,7,玉米,2028,12,9,I,I12
2028,single,first,B5,8,谷子,2028,12,10,J,J12
2028,single,first,B5,9,高粱,2028,12,11,K,K12
2028,single,first,B5,10,黍子,2028,12,12,L,L12
2028,single,first,B5,11,荞麦,2028,12,13,M,M12
2028,single,first,B5,12,南瓜,2028,12,14,N,N12
2028,single,first,B5,13,红薯,2028,12,15,O,O12
2028,single,first,B5,14,莜麦,2028,12,16,P,P12
2028,single,first,B5,15,大麦,2028,12,17,Q,Q12
2028,single,first,B5,16,水稻,2028,12,18,R,R12
2028,single,first,B5,17,豇豆,2028,12,19,S,S12
2028,single,first,B5,18,刀豆,2028,12,20,T,T12
2028,single,first,B5,19,芸豆,2028,12,21,U,U12
2028,single,first,B5,20,土豆,2028,12,22,V,V12
2028,single,first,B5,21,西红柿,2028,12,23,W,W12
2028,single,first,B5,22,茄子,2028,12,24,X,X12
2028,single,first,B5,23,菠菜,2028,12,25,Y,Y12
2028,single,first,B5,24,青椒,2028,12,26,Z,Z12
2028,single,first,B5,25,菜花,2028,12,27,AA,AA12
2028,single,first,B5,26,包菜,2028,12,28,AB,AB12
2028,single,first,B5,27,油麦菜,2028,12,29,AC,AC12
2028,single,first,B5,28,小青菜,2028,12,30,AD,AD12
2028,single,first,B5,29,黄瓜,2028,12,31,AE,AE12
2028,single,first,B5,30,生菜,2028,12,32,AF,AF12
2028,single,first,B5,31,辣椒,2028,12,33,AG,AG12
2028,single,first,B5,32,空心菜,2028,12,34,AH,AH12
2028,single,first,B5,33,黄心菜,2028,12,35,AI,AI12
2028,single,first,B5,34,芹菜,2028,12,36,AJ,AJ12
2028,single,first,B5,35,大白菜,2028,12,37,AK,AK12
2028,single,first,B5,36,白萝卜,2028,12,38,AL,AL12
2028,single,first,B5,37,红萝卜,2028,12,39,AM,AM12
2028,single,first,B5,38,榆黄菇,2028,12,40,AN,AN12
2028,single,first,B5,39,香菇,2028,12,41,AO,AO12
2028,single,first,B5,40,白灵菇,2028,12,42,AP,AP12
2028,single,first,B5,41,羊肚菌,2028,12,43,AQ,AQ12
2028,single,first,B6,1,黄豆,2028,13,3,C,C13
2028,single,first,B6,2,黑豆,2028,13,4,D,D13
2028,single,first,B6,3,红豆,2028,13,5,E,E13
2028,single,first,B6,4,绿豆,2028,13,6,F,F13
2028,single,first,B6,5,爬豆,2028,13,7,G,G13
2028,single,first,B6,6,小麦,2028,13,8,H,H13
2028,single,first,B6,7,玉米,2028,13,9,I,I13
2028,single,first,B6,8,谷子,2028,13,10,J,J13
2028,single,first,B6,9,高粱,2028,13,11,K,K13
2028,single,first,B6,10,黍子,2028,13,12,L,L13
2028,single,first,B6,11,荞麦,2028,13,13,M,M13
2028,single,first,B6,12,南瓜,2028,13,14,N,N13
2028,single,first,B6,13,红薯,2028,13,15,O,O13
2028,single,first,B6,14,莜麦,2028,13,16,P,P13
2028,single,first,B6,15,大麦,2028,13,17,Q,Q13
2028,single,first,B6,16,水稻,2028,13,18,R,R13
2028,single,first,B6,17,豇豆,2028,13,19,S,S13
2028,single,first,B6,18,刀豆,2028,13,20,T,T13
2028,single,first,B6,19,芸豆,2028,13,21,U,U13
2028,single,first,B6,20,土豆,2028,13,22,V,V13
2028,single,first,B6,21,西红柿,2028,13,23,W,W13
2028,single,first,B6,22,茄子,2028,13,24,X,X13
2028,single,first,B6,23,菠菜,2028,13,25,Y,Y13
2028,single,first,B6,24,青椒,2028,13,26,Z,Z13
2028,single,first,B6,25,菜花,2028,13,27,AA,AA13
2028,single,first,B6,26,包菜,2028,13,28,AB,AB13
2028,single,first,B6,27,油麦菜,2028,13,29,AC,AC13
2028,single,first,B6,28,小青菜,2028,13,30,AD,AD13
2028,single,first,B6,29,黄瓜,2028,13,31,AE,AE13
2028,single,first,B6,30,生菜,2028,13,32,AF,AF13
2028,single,first,B6,31,辣椒,2028,13,33,AG,AG13
2028,single,first,B6,32,空心菜,2028,13,34,AH,AH13
2028,single,first,B6,33,黄心菜,2028,13,35,AI,AI13
2028,single,first,B6,34,芹菜,2028,13,36,AJ,AJ13
2028,single,first,B6,35,大白菜,2028,13,37,AK,AK13
2028,single,first,B6,36,白萝卜,2028,13,38,AL,AL13
2028,single,first,B6,37,红萝卜,2028,13,39,AM,AM13
2028,single,first,B6,38,榆黄菇,2028,13,40,AN,AN13
2028,single,first,B6,39,香菇,2028,13,41,AO,AO13
2028,single,first,B6,40,白灵菇,2028,13,42,AP,AP13
